X,Y,gid,Name,description,altitudeMode,CODE_10KM,CD_SIG,FID,Field_1
2.80489028244584,46.3647454594409,4990,10kmL93E068N658,,clampToGround,E068N658,10kmL93E068N658,4989,10kmL93E068N658
2.80456835260688,46.4547913698331,4991,10kmL93E068N659,,clampToGround,E068N659,10kmL93E068N659,4990,10kmL93E068N659
2.80392129528759,46.6348791705568,4993,10kmL93E068N661,,clampToGround,E068N661,10kmL93E068N661,4992,10kmL93E068N661
2.80359615720262,46.7249206178515,4994,10kmL93E068N662,,clampToGround,E068N662,10kmL93E068N662,4993,10kmL93E068N662
2.80326993903895,46.814960133856,4995,10kmL93E068N663,,clampToGround,E068N663,10kmL93E068N663,4994,10kmL93E068N663
2.80294263540576,46.9049974962215,4996,10kmL93E068N664,,clampToGround,E068N664,10kmL93E068N664,4995,10kmL93E068N664
2.80261424087628,46.9950324822691,4997,10kmL93E068N665,,clampToGround,E068N665,10kmL93E068N665,4996,10kmL93E068N665
2.80228474998752,47.0850648689903,4998,10kmL93E068N666,,clampToGround,E068N666,10kmL93E068N666,4997,10kmL93E068N666
2.80162245709716,47.2651209507778,5000,10kmL93E068N668,,clampToGround,E068N668,10kmL93E068N668,4999,10kmL93E068N668
2.80128964398564,47.3551441981882,5001,10kmL93E068N669,,clampToGround,E068N669,10kmL93E068N669,5000,10kmL93E068N669
2.8009557122944,47.4451639509621,5002,10kmL93E068N670,,clampToGround,E068N670,10kmL93E068N670,5001,10kmL93E068N670
2.80062065637464,47.5351799844578,5003,10kmL93E068N671,,clampToGround,E068N671,10kmL93E068N671,5002,10kmL93E068N671
2.80028447053949,47.6251920737095,5004,10kmL93E068N672,,clampToGround,E068N672,10kmL93E068N672,5003,10kmL93E068N672
2.79994714906365,47.7151999934286,5005,10kmL93E068N673,,clampToGround,E068N673,10kmL93E068N673,5004,10kmL93E068N673
2.79926907609467,47.8952024215046,5007,10kmL93E068N675,,clampToGround,E068N675,10kmL93E068N675,5006,10kmL93E068N675
2.79892831295589,47.9851964776778,5008,10kmL93E068N676,,clampToGround,E068N676,10kmL93E068N676,5007,10kmL93E068N676
2.79858639088447,48.0751854599525,5009,10kmL93E068N677,,clampToGround,E068N677,10kmL93E068N677,5008,10kmL93E068N677
2.79824330395807,48.165169141439,5010,10kmL93E068N678,,clampToGround,E068N678,10kmL93E068N678,5009,10kmL93E068N678
2.79789904621393,48.2551472949305,5011,10kmL93E068N679,,clampToGround,E068N679,10kmL93E068N679,5010,10kmL93E068N679
2.79755361164852,48.3451196929033,5012,10kmL93E068N680,,clampToGround,E068N680,10kmL93E068N680,5011,10kmL93E068N680
2.79685918783383,48.5250463106217,5014,10kmL93E068N682,,clampToGround,E068N682,10kmL93E068N682,5013,10kmL93E068N682
2.7965101863705,48.6150000737459,5015,10kmL93E068N683,,clampToGround,E068N683,10kmL93E068N683,5014,10kmL93E068N683
2.79615998365708,48.7049471681105,5016,10kmL93E068N684,,clampToGround,E068N684,10kmL93E068N684,5015,10kmL93E068N684
2.7958085734809,48.7948873646231,5017,10kmL93E068N685,,clampToGround,E068N685,10kmL93E068N685,5016,10kmL93E068N685
2.79545594958637,48.8848204338801,5018,10kmL93E068N686,,clampToGround,E068N686,10kmL93E068N686,5017,10kmL93E068N686
2.79510210567462,48.9747461461679,5019,10kmL93E068N687,,clampToGround,E068N687,10kmL93E068N687,5018,10kmL93E068N687
2.79439073238529,49.1545745794361,5021,10kmL93E068N689,,clampToGround,E068N689,10kmL93E068N689,5020,10kmL93E068N689
2.79403319019014,49.2444768394464,5022,10kmL93E068N690,,clampToGround,E068N690,10kmL93E068N690,5021,10kmL93E068N690
2.79367440234187,49.3343708205493,5023,10kmL93E068N691,,clampToGround,E068N691,10kmL93E068N691,5022,10kmL93E068N691
2.79331436231946,49.4242562914937,5024,10kmL93E068N692,,clampToGround,E068N692,10kmL93E068N692,5023,10kmL93E068N692
2.79295306355631,49.5141330207236,5025,10kmL93E068N693,,clampToGround,E068N693,10kmL93E068N693,5024,10kmL93E068N693
2.79259049943982,49.6040007763794,5026,10kmL93E068N694,,clampToGround,E068N694,10kmL93E068N694,5025,10kmL93E068N694
2.79186154846401,49.7837084380146,5028,10kmL93E068N696,,clampToGround,E068N696,10kmL93E068N696,5027,10kmL93E068N696
2.79149514814587,49.8735478787624,5029,10kmL93E068N697,,clampToGround,E068N697,10kmL93E068N697,5028,10kmL93E068N697
2.79112745555591,49.9633774154748,5030,10kmL93E068N698,,clampToGround,E068N698,10kmL93E068N698,5029,10kmL93E068N698
2.79075846384541,50.0531968147851,5031,10kmL93E068N699,,clampToGround,E068N699,10kmL93E068N699,5030,10kmL93E068N699
2.79038816611717,50.1430058430282,5032,10kmL93E068N700,,clampToGround,E068N700,10kmL93E068N700,5031,10kmL93E068N700
2.79001655542509,50.232804266241,5033,10kmL93E068N701,,clampToGround,E068N701,10kmL93E068N701,5032,10kmL93E068N701
2.78926936711784,50.4123683602384,5035,10kmL93E068N703,,clampToGround,E068N703,10kmL93E068N703,5034,10kmL93E068N703
2.78889377536196,50.5021335616151,5036,10kmL93E068N704,,clampToGround,E068N704,10kmL93E068N704,5035,10kmL93E068N704
2.78851684235996,50.5918872191468,5037,10kmL93E068N705,,clampToGround,E068N705,10kmL93E068N705,5036,10kmL93E068N705
2.78813856091458,50.6816290973938,5038,10kmL93E068N706,,clampToGround,E068N706,10kmL93E068N706,5037,10kmL93E068N706
2.78775892377694,50.7713589606232,5039,10kmL93E068N707,,clampToGround,E068N707,10kmL93E068N707,5038,10kmL93E068N707
2.93926533538195,42.4947969548974,5040,10kmL93E069N615,,clampToGround,E069N615,10kmL93E069N615,5039,10kmL93E069N615
2.93907790026867,42.6745970125904,5042,10kmL93E069N617,,clampToGround,E069N617,10kmL93E069N617,5041,10kmL93E069N617
2.93898374820443,42.7645087208873,5043,10kmL93E069N618,,clampToGround,E069N618,10kmL93E069N618,5042,10kmL93E069N618
2.938889304675,42.8544279402627,5044,10kmL93E069N619,,clampToGround,E069N619,10kmL93E069N619,5043,10kmL93E069N619
2.93879456832486,42.944354463835,5045,10kmL93E069N620,,clampToGround,E069N620,10kmL93E069N620,5044,10kmL93E069N620
2.93869953779005,43.0342880843507,5046,10kmL93E069N621,,clampToGround,E069N621,10kmL93E069N621,5045,10kmL93E069N621
2.93860421169815,43.1242285941862,5047,10kmL93E069N622,,clampToGround,E069N622,10kmL93E069N622,5046,10kmL93E069N622
2.93841266731056,43.3041294494744,5049,10kmL93E069N624,,clampToGround,E069N624,10kmL93E069N624,5048,10kmL93E069N624
2.93831644622698,43.3940893778352,5050,10kmL93E069N625,,clampToGround,E069N625,10kmL93E069N625,5049,10kmL93E069N625
2.93821992401043,43.484055361334,5051,10kmL93E069N626,,clampToGround,E069N626,10kmL93E069N626,5050,10kmL93E069N626
2.93812309924506,43.5740271905082,5052,10kmL93E069N627,,clampToGround,E069N627,10kmL93E069N627,5051,10kmL93E069N627
2.93802597050611,43.6640046555301,5053,10kmL93E069N628,,clampToGround,E069N628,10kmL93E069N628,5052,10kmL93E069N628
2.93792853635989,43.7539875462082,5054,10kmL93E069N629,,clampToGround,E069N629,10kmL93E069N629,5053,10kmL93E069N629
2.93773274606561,43.9339687619509,5056,10kmL93E069N631,,clampToGround,E069N631,10kmL93E069N631,5055,10kmL93E069N631
2.9376343870047,44.0239666648201,5057,10kmL93E069N632,,clampToGround,E069N632,10kmL93E069N632,5056,10kmL93E069N632
2.9375357167107,44.1139691489561,5058,10kmL93E069N633,,clampToGround,E069N633,10kmL93E069N633,5057,10kmL93E069N633
2.93743673370403,44.2039760023607,5059,10kmL93E069N634,,clampToGround,E069N634,10kmL93E069N634,5058,10kmL93E069N634
2.93733743649571,44.2939870126771,5060,10kmL93E069N635,,clampToGround,E069N635,10kmL93E069N635,5059,10kmL93E069N635
2.93723782358733,44.3840019671908,5061,10kmL93E069N636,,clampToGround,E069N636,10kmL93E069N636,5060,10kmL93E069N636
2.93703764462883,44.5640428561699,5063,10kmL93E069N638,,clampToGround,E069N638,10kmL93E069N638,5062,10kmL93E069N638
2.93693707553382,44.6540683634267,5064,10kmL93E069N639,,clampToGround,E069N639,10kmL93E069N639,5063,10kmL93E069N639
2.93683618464881,44.7440969604655,5065,10kmL93E069N640,,clampToGround,E069N640,10kmL93E069N640,5064,10kmL93E069N640
2.93673497042688,44.834128432798,5066,10kmL93E069N641,,clampToGround,E069N641,10kmL93E069N641,5065,10kmL93E069N641
2.93663343131117,44.9241625655835,5067,10kmL93E069N642,,clampToGround,E069N642,10kmL93E069N642,5066,10kmL93E069N642
2.93653156573484,45.0141991436304,5068,10kmL93E069N643,,clampToGround,E069N643,10kmL93E069N643,5067,10kmL93E069N643
2.9363268488823,45.1942787729926,5070,10kmL93E069N645,,clampToGround,E069N645,10kmL93E069N645,5069,10kmL93E069N645
2.9362239944216,45.2843213921779,5071,10kmL93E069N646,,clampToGround,E069N646,10kmL93E069N646,5070,10kmL93E069N646
2.93612080713109,45.3743655923662,5072,10kmL93E069N647,,clampToGround,E069N647,10kmL93E069N647,5071,10kmL93E069N647
2.93601728539263,45.464411156625,5073,10kmL93E069N648,,clampToGround,E069N648,10kmL93E069N648,5072,10kmL93E069N648
2.93591342757758,45.5544578676758,5074,10kmL93E069N649,,clampToGround,E069N649,10kmL93E069N649,5073,10kmL93E069N649
2.93580923204671,45.6445055078958,5075,10kmL93E069N650,,clampToGround,E069N650,10kmL93E069N650,5074,10kmL93E069N650
2.93559982122706,45.8246027036358,5077,10kmL93E069N652,,clampToGround,E069N652,10kmL93E069N652,5076,10kmL93E069N652
2.93549460260606,45.9146518221961,5078,10kmL93E069N653,,clampToGround,E069N653,10kmL93E069N653,5077,10kmL93E069N653
2.93538903960463,46.0047009960084,5079,10kmL93E069N654,,clampToGround,E069N654,10kmL93E069N654,5078,10kmL93E069N654
2.93528313052925,46.0947500057416,5080,10kmL93E069N655,,clampToGround,E069N655,10kmL93E069N655,5079,10kmL93E069N655
2.93517687367531,46.1847986317256,5081,10kmL93E069N656,,clampToGround,E069N656,10kmL93E069N656,5080,10kmL93E069N656
2.93507026732695,46.2748466539526,5082,10kmL93E069N657,,clampToGround,E069N657,10kmL93E069N657,5081,10kmL93E069N657
2.934855999227,46.4549400054199,5084,10kmL93E069N659,,clampToGround,E069N659,10kmL93E069N659,5083,10kmL93E069N659
2.93474833398682,46.5449848929635,5085,10kmL93E069N660,,clampToGround,E069N660,10kmL93E069N660,5084,10kmL93E069N660
2.93464031227485,46.6350282933581,5086,10kmL93E069N661,,clampToGround,E069N661,10kmL93E069N661,5085,10kmL93E069N661
2.93453193231779,46.7250699849204,5087,10kmL93E069N662,,clampToGround,E069N662,10kmL93E069N662,5086,10kmL93E069N662
2.93442319233053,46.815109745635,5088,10kmL93E069N663,,clampToGround,E069N663,10kmL93E069N663,5087,10kmL93E069N663
2.93431409051611,46.9051473531547,5089,10kmL93E069N664,,clampToGround,E069N664,10kmL93E069N664,5088,10kmL93E069N664
2.93409479415785,47.0852152175708,5091,10kmL93E069N666,,clampToGround,E069N666,10kmL93E069N666,5090,10kmL93E069N666
2.93398459595977,47.1752450281252,5092,10kmL93E069N667,,clampToGround,E069N667,10kmL93E069N667,5091,10kmL93E069N667
2.93387402862583,47.2652717928024,5093,10kmL93E069N668,,clampToGround,E069N668,10kmL93E069N668,5092,10kmL93E069N668
2.93376309029814,47.3552952876128,5094,10kmL93E069N669,,clampToGround,E069N669,10kmL93E069N669,5093,10kmL93E069N669
2.93365177910634,47.4453152882412,5095,10kmL93E069N670,,clampToGround,E069N670,10kmL93E069N670,5094,10kmL93E069N670
2.93354009316747,47.5353315700473,5096,10kmL93E069N671,,clampToGround,E069N671,10kmL93E069N671,5095,10kmL93E069N671
2.93331558945305,47.7153520770143,5098,10kmL93E069N673,,clampToGround,E069N673,10kmL93E069N673,5097,10kmL93E069N673
2.93320276784765,47.8053558512792,5099,10kmL93E069N674,,clampToGround,E069N674,10kmL93E069N674,5098,10kmL93E069N674
2.93308956383525,47.8953550049321,5100,10kmL93E069N675,,clampToGround,E069N675,10kmL93E069N675,5099,10kmL93E069N675
2.93297597546831,47.9853493117229,5101,10kmL93E069N676,,clampToGround,E069N676,10kmL93E069N676,5100,10kmL93E069N676
2.93286200078604,48.075338545082,5102,10kmL93E069N677,,clampToGround,E069N677,10kmL93E069N677,5101,10kmL93E069N677
2.93274763781428,48.1653224781217,5103,10kmL93E069N678,,clampToGround,E069N678,10kmL93E069N678,5102,10kmL93E069N678
2.9325177390382,48.3452735341058,5105,10kmL93E069N680,,clampToGround,E069N680,10kmL93E069N680,5104,10kmL93E069N680
2.93240219921775,48.4352402016913,5106,10kmL93E069N681,,clampToGround,E069N681,10kmL93E069N681,5105,10kmL93E069N681
2.9322862630753,48.5252006582414,5107,10kmL93E069N682,,clampToGround,E069N682,10kmL93E069N682,5106,10kmL93E069N682
2.93216992856817,48.6151546752904,5108,10kmL93E069N683,,clampToGround,E069N683,10kmL93E069N683,5107,10kmL93E069N683
2.93205319363961,48.7051020240599,5109,10kmL93E069N684,,clampToGround,E069N684,10kmL93E069N684,5108,10kmL93E069N684
2.9319360562187,48.7950424754594,5110,10kmL93E069N685,,clampToGround,E069N685,10kmL93E069N685,5109,10kmL93E069N685
2.93170056554441,48.9749017682321,5112,10kmL93E069N687,,clampToGround,E069N687,10kmL93E069N687,5111,10kmL93E069N687
2.93158220807716,49.0648201498727,5113,10kmL93E069N688,,clampToGround,E069N688,10kmL93E069N688,5112,10kmL93E069N688
2.93146343968952,49.15473071468,5114,10kmL93E069N689,,clampToGround,E069N689,10kmL93E069N689,5113,10kmL93E069N689
2.9313442582378,49.2446332320171,5115,10kmL93E069N690,,clampToGround,E069N690,10kmL93E069N690,5114,10kmL93E069N690
2.93122466156334,49.3345274709408,5116,10kmL93E069N691,,clampToGround,E069N691,10kmL93E069N691,5115,10kmL93E069N691
2.93110464749243,49.4244132002021,5117,10kmL93E069N692,,clampToGround,E069N692,10kmL93E069N692,5116,10kmL93E069N692
2.93086335839028,49.6041582032183,5119,10kmL93E069N694,,clampToGround,E069N694,10kmL93E069N694,5118,10kmL93E069N694
2.93074207893509,49.6940170129547,5120,10kmL93E069N695,,clampToGround,E069N695,10kmL93E069N695,5119,10kmL93E069N695
2.93062037323526,49.7838663849933,5121,10kmL93E069N696,,clampToGround,E069N696,10kmL93E069N696,5120,10kmL93E069N696
2.93049823903975,49.8737060865699,5122,10kmL93E069N697,,clampToGround,E069N697,10kmL93E069N697,5121,10kmL93E069N697
2.93037567408162,49.9635358846197,5123,10kmL93E069N698,,clampToGround,E069N698,10kmL93E069N698,5122,10kmL93E069N698
2.93025267607792,50.0533555457785,5124,10kmL93E069N699,,clampToGround,E069N699,10kmL93E069N699,5123,10kmL93E069N699
2.93000537172106,50.2329635224727,5126,10kmL93E069N701,,clampToGround,E069N701,10kmL93E069N701,5125,10kmL93E069N701
2.92988106072061,50.3227513697893,5127,10kmL93E069N702,,clampToGround,E069N702,10kmL93E069N702,5126,10kmL93E069N702
2.92975630737973,50.4125281437786,5128,10kmL93E069N703,,clampToGround,E069N703,10kmL93E069N703,5127,10kmL93E069N703
2.92963110933323,50.5022936095914,5129,10kmL93E069N704,,clampToGround,E069N704,10kmL93E069N704,5128,10kmL93E069N704
2.929505464199,50.5920475320837,5130,10kmL93E069N705,,clampToGround,E069N705,10kmL93E069N705,5129,10kmL93E069N705
2.9293793695779,50.6817896758177,5131,10kmL93E069N706,,clampToGround,E069N706,10kmL93E069N706,5130,10kmL93E069N706
3.06064137889945,42.4049090173999,5133,10kmL93E070N614,,clampToGround,E070N614,10kmL93E070N614,5132,10kmL93E070N614
3.06073466461805,42.4947969548974,5134,10kmL93E070N615,,clampToGround,E070N615,10kmL93E070N615,5133,10kmL93E070N615
3.06082823778512,42.5846930218817,5135,10kmL93E070N616,,clampToGround,E070N616,10kmL93E070N616,5134,10kmL93E070N616
3.06092209973134,42.6745970125904,5136,10kmL93E070N617,,clampToGround,E070N617,10kmL93E070N617,5135,10kmL93E070N617
3.06101625179557,42.7645087208872,5137,10kmL93E070N618,,clampToGround,E070N618,10kmL93E070N618,5136,10kmL93E070N618
3.061110695325,42.8544279402627,5138,10kmL93E070N619,,clampToGround,E070N619,10kmL93E070N619,5137,10kmL93E070N619
3.06130046220995,43.0342880843507,5140,10kmL93E070N621,,clampToGround,E070N621,10kmL93E070N621,5139,10kmL93E070N621
3.06139578830184,43.1242285941862,5141,10kmL93E070N622,,clampToGround,E070N622,10kmL93E070N622,5140,10kmL93E070N622
3.06149141133181,43.2141757853481,5142,10kmL93E070N623,,clampToGround,E070N623,10kmL93E070N623,5141,10kmL93E070N623
3.06158733268944,43.3041294494744,5143,10kmL93E070N624,,clampToGround,E070N624,10kmL93E070N624,5142,10kmL93E070N624
3.06168355377302,43.3940893778352,5144,10kmL93E070N625,,clampToGround,E070N625,10kmL93E070N625,5143,10kmL93E070N625
3.06178007598957,43.484055361334,5145,10kmL93E070N626,,clampToGround,E070N626,10kmL93E070N626,5144,10kmL93E070N626
3.06197402949389,43.6640046555301,5147,10kmL93E070N628,,clampToGround,E070N628,10kmL93E070N628,5146,10kmL93E070N628
3.06207146364011,43.7539875462082,5148,10kmL93E070N629,,clampToGround,E070N629,10kmL93E070N629,5147,10kmL93E070N629
3.06216920463633,43.8439756519875,5149,10kmL93E070N630,,clampToGround,E070N630,10kmL93E070N630,5148,10kmL93E070N630
3.06226725393439,43.9339687619509,5150,10kmL93E070N631,,clampToGround,E070N631,10kmL93E070N631,5149,10kmL93E070N631
3.0623656129953,44.0239666648201,5151,10kmL93E070N632,,clampToGround,E070N632,10kmL93E070N632,5150,10kmL93E070N632
3.0624642832893,44.1139691489561,5152,10kmL93E070N633,,clampToGround,E070N633,10kmL93E070N633,5151,10kmL93E070N633
3.06266256350429,44.2939870126771,5154,10kmL93E070N635,,clampToGround,E070N635,10kmL93E070N635,5153,10kmL93E070N635
3.06276217641267,44.3840019671908,5155,10kmL93E070N636,,clampToGround,E070N636,10kmL93E070N636,5154,10kmL93E070N636
3.0628621065291,44.4740206528307,5156,10kmL93E070N637,,clampToGround,E070N637,10kmL93E070N637,5155,10kmL93E070N637
3.06296235537117,44.5640428561699,5157,10kmL93E070N638,,clampToGround,E070N638,10kmL93E070N638,5156,10kmL93E070N638
3.06306292446618,44.6540683634267,5158,10kmL93E070N639,,clampToGround,E070N639,10kmL93E070N639,5157,10kmL93E070N639
3.06316381535119,44.7440969604655,5159,10kmL93E070N640,,clampToGround,E070N640,10kmL93E070N640,5158,10kmL93E070N640
3.06336656868883,44.9241625655835,5161,10kmL93E070N642,,clampToGround,E070N642,10kmL93E070N642,5160,10kmL93E070N642
3.06346843426516,45.0141991436304,5162,10kmL93E070N643,,clampToGround,E070N643,10kmL93E070N643,5161,10kmL93E070N643
3.06357062787907,45.1042379513971,5163,10kmL93E070N644,,clampToGround,E070N644,10kmL93E070N644,5162,10kmL93E070N644
3.0636731511177,45.1942787729926,5164,10kmL93E070N645,,clampToGround,E070N645,10kmL93E070N645,5163,10kmL93E070N645
3.0637760055784,45.2843213921779,5165,10kmL93E070N646,,clampToGround,E070N646,10kmL93E070N646,5164,10kmL93E070N646
3.06387919286891,45.3743655923662,5166,10kmL93E070N647,,clampToGround,E070N647,10kmL93E070N647,5165,10kmL93E070N647
3.06408657242242,45.5544578676758,5168,10kmL93E070N649,,clampToGround,E070N649,10kmL93E070N649,5167,10kmL93E070N649
3.06419076795329,45.6445055078958,5169,10kmL93E070N650,,clampToGround,E070N650,10kmL93E070N650,5168,10kmL93E070N650
3.0642953028499,45.7345538593188,5170,10kmL93E070N651,,clampToGround,E070N651,10kmL93E070N651,5169,10kmL93E070N651
3.06440017877294,45.8246027036358,5171,10kmL93E070N652,,clampToGround,E070N652,10kmL93E070N652,5170,10kmL93E070N652
3.06450539739394,45.9146518221961,5172,10kmL93E070N653,,clampToGround,E070N653,10kmL93E070N653,5171,10kmL93E070N653
3.06461096039537,46.0047009960084,5173,10kmL93E070N654,,clampToGround,E070N654,10kmL93E070N654,5172,10kmL93E070N654
3.06482312632469,46.1847986317256,5175,10kmL93E070N656,,clampToGround,E070N656,10kmL93E070N656,5174,10kmL93E070N656
3.06492973267305,46.2748466539526,5176,10kmL93E070N657,,clampToGround,E070N657,10kmL93E070N657,5175,10kmL93E070N657
3.06503669024297,46.3648938520776,5177,10kmL93E070N658,,clampToGround,E070N658,10kmL93E070N658,5176,10kmL93E070N658
3.065144000773,46.45494000542,5178,10kmL93E070N659,,clampToGround,E070N659,10kmL93E070N659,5177,10kmL93E070N659
3.06525166601318,46.5449848929635,5179,10kmL93E070N660,,clampToGround,E070N660,10kmL93E070N660,5178,10kmL93E070N660
3.06535968772515,46.6350282933581,5180,10kmL93E070N661,,clampToGround,E070N661,10kmL93E070N661,5179,10kmL93E070N661
3.06557680766947,46.815109745635,5182,10kmL93E070N663,,clampToGround,E070N663,10kmL93E070N663,5181,10kmL93E070N663
3.0656859094839,46.9051473531547,5183,10kmL93E070N664,,clampToGround,E070N664,10kmL93E070N664,5182,10kmL93E070N664
3.06579537493444,46.9951825848022,5184,10kmL93E070N665,,clampToGround,E070N665,10kmL93E070N665,5183,10kmL93E070N665
3.06590520584215,47.0852152175708,5185,10kmL93E070N666,,clampToGround,E070N666,10kmL93E070N666,5184,10kmL93E070N666
3.06601540404023,47.1752450281252,5186,10kmL93E070N667,,clampToGround,E070N667,10kmL93E070N667,5185,10kmL93E070N667
3.06612597137417,47.2652717928024,5187,10kmL93E070N668,,clampToGround,E070N668,10kmL93E070N668,5186,10kmL93E070N668
3.06634822089366,47.4453152882412,5189,10kmL93E070N670,,clampToGround,E070N670,10kmL93E070N670,5188,10kmL93E070N670
3.06645990683253,47.5353315700473,5190,10kmL93E070N671,,clampToGround,E070N671,10kmL93E070N671,5189,10kmL93E070N671
3.06657196941414,47.6253439080673,5191,10kmL93E070N672,,clampToGround,E070N672,10kmL93E070N672,5190,10kmL93E070N672
3.06668441054695,47.7153520770143,5192,10kmL93E070N673,,clampToGround,E070N673,10kmL93E070N673,5191,10kmL93E070N673
3.06679723215235,47.8053558512792,5193,10kmL93E070N674,,clampToGround,E070N674,10kmL93E070N674,5192,10kmL93E070N674
3.06691043616475,47.8953550049322,5194,10kmL93E070N675,,clampToGround,E070N675,10kmL93E070N675,5193,10kmL93E070N675
3.06713799921396,48.075338545082,5196,10kmL93E070N677,,clampToGround,E070N677,10kmL93E070N677,5195,10kmL93E070N677
3.06725236218572,48.1653224781217,5197,10kmL93E070N678,,clampToGround,E070N678,10kmL93E070N678,5196,10kmL93E070N678
3.0673671154346,48.2553008836368,5198,10kmL93E070N679,,clampToGround,E070N679,10kmL93E070N679,5197,10kmL93E070N679
3.0674822609618,48.3452735341058,5199,10kmL93E070N680,,clampToGround,E070N680,10kmL93E070N680,5198,10kmL93E070N680
3.06759780078225,48.4352402016913,5200,10kmL93E070N681,,clampToGround,E070N681,10kmL93E070N681,5199,10kmL93E070N681
3.0677137369247,48.5252006582414,5201,10kmL93E070N682,,clampToGround,E070N682,10kmL93E070N682,5200,10kmL93E070N682
3.06794680636039,48.7051020240599,5203,10kmL93E070N684,,clampToGround,E070N684,10kmL93E070N684,5202,10kmL93E070N684
3.0680639437813,48.7950424754594,5204,10kmL93E070N685,,clampToGround,E070N685,10kmL93E070N685,5203,10kmL93E070N685
3.06818148577982,48.8849758000873,5205,10kmL93E070N686,,clampToGround,E070N686,10kmL93E070N686,5204,10kmL93E070N686
3.06829943445559,48.9749017682321,5206,10kmL93E070N687,,clampToGround,E070N687,10kmL93E070N687,5205,10kmL93E070N687
3.06841779192284,49.0648201498727,5207,10kmL93E070N688,,clampToGround,E070N688,10kmL93E070N688,5206,10kmL93E070N688
3.06853656031048,49.15473071468,5208,10kmL93E070N689,,clampToGround,E070N689,10kmL93E070N689,5207,10kmL93E070N689
3.06877533843666,49.3345274709408,5210,10kmL93E070N691,,clampToGround,E070N691,10kmL93E070N691,5209,10kmL93E070N691
3.06889535250757,49.4244132002021,5211,10kmL93E070N692,,clampToGround,E070N692,10kmL93E070N692,5210,10kmL93E070N692
3.06901578616384,49.5142901882472,5212,10kmL93E070N693,,clampToGround,E070N693,10kmL93E070N693,5211,10kmL93E070N693
3.06913664160972,49.6041582032183,5213,10kmL93E070N694,,clampToGround,E070N694,10kmL93E070N694,5212,10kmL93E070N694
3.06925792106491,49.6940170129547,5214,10kmL93E070N695,,clampToGround,E070N695,10kmL93E070N695,5213,10kmL93E070N695
3.06937962676474,49.7838663849933,5215,10kmL93E070N696,,clampToGround,E070N696,10kmL93E070N696,5214,10kmL93E070N696
3.06962432591838,49.9635358846197,5217,10kmL93E070N698,,clampToGround,E070N698,10kmL93E070N698,5216,10kmL93E070N698
3.06974732392208,50.0533555457785,5218,10kmL93E070N699,,clampToGround,E070N699,10kmL93E070N699,5217,10kmL93E070N699
3.06987075727046,50.1431648363831,5219,10kmL93E070N700,,clampToGround,E070N700,10kmL93E070N700,5218,10kmL93E070N700
3.06999462827894,50.2329635224727,5220,10kmL93E070N701,,clampToGround,E070N701,10kmL93E070N701,5219,10kmL93E070N701
3.07011893927939,50.3227513697893,5221,10kmL93E070N702,,clampToGround,E070N702,10kmL93E070N702,5220,10kmL93E070N702
3.07024369262027,50.4125281437786,5222,10kmL93E070N703,,clampToGround,E070N703,10kmL93E070N703,5221,10kmL93E070N703
3.070494535801,50.5920475320837,5224,10kmL93E070N705,,clampToGround,E070N705,10kmL93E070N705,5223,10kmL93E070N705
3.0706206304221,50.6817896758177,5225,10kmL93E070N706,,clampToGround,E070N706,10kmL93E070N706,5224,10kmL93E070N706
3.0707471769464,50.771519805063,5226,10kmL93E070N707,,clampToGround,E070N707,10kmL93E070N707,5225,10kmL93E070N707
3.181923850399,42.4047709039798,5227,10kmL93E071N614,,clampToGround,E071N614,10kmL93E071N614,5226,10kmL93E071N614
3.18220370623148,42.4946586163441,5228,10kmL93E071N615,,clampToGround,E071N615,10kmL93E071N615,5227,10kmL93E071N615
3.18248442440124,42.5845544578181,5229,10kmL93E071N616,,clampToGround,E071N616,10kmL93E071N616,5228,10kmL93E071N616
3.18304846374489,42.7643697046676,5231,10kmL93E071N618,,clampToGround,E071N618,10kmL93E071N618,5230,10kmL93E071N618
3.18333179297682,42.8542886973948,5232,10kmL93E071N619,,clampToGround,E071N619,10kmL93E071N619,5231,10kmL93E071N619
3.18361600066248,42.9442149939371,5233,10kmL93E071N620,,clampToGround,E071N620,10kmL93E071N620,5232,10kmL93E071N620
3.18390109089363,43.0341483870399,5234,10kmL93E071N621,,clampToGround,E071N621,10kmL93E071N621,5233,10kmL93E071N621
3.1841870677875,43.1240886690783,5235,10kmL93E071N622,,clampToGround,E071N622,10kmL93E071N622,5234,10kmL93E071N622
3.18447393548695,43.2140356320579,5236,10kmL93E071N623,,clampToGround,E071N623,10kmL93E071N623,5235,10kmL93E071N623
3.18505036000354,43.3939487670193,5238,10kmL93E071N625,,clampToGround,E071N625,10kmL93E071N625,5237,10kmL93E071N625
3.18533992523647,43.4839145211722,5239,10kmL93E071N626,,clampToGround,E071N626,10kmL93E071N626,5238,10kmL93E071N626
3.18563039810698,43.5738861206102,5240,10kmL93E071N627,,clampToGround,E071N627,10kmL93E071N627,5239,10kmL93E071N627
3.18592178288924,43.6638633555044,5241,10kmL93E071N628,,clampToGround,E071N628,10kmL93E071N628,5240,10kmL93E071N628
3.18621408388428,43.7538460156618,5242,10kmL93E071N629,,clampToGround,E071N629,10kmL93E071N629,5241,10kmL93E071N629
3.18650730542022,43.8438338905263,5243,10kmL93E071N630,,clampToGround,E071N630,10kmL93E071N630,5242,10kmL93E071N630
